filename,words
386.png,ယွၼ်ႉပိူဝ်ႈငဝ်းလၢႆးၵၢၼ်မိူင်းၶႃႈၼႃႇၼေႃႈ လႆႈဢဝ်တူဝ်လွတ်ႈႁင်းၽႂ်မၼ်းၶႃႈဢေႃႈ။
387.png,ႁူင်းယႃၵေႃႈဢမ်ႇၶႂ်ႈၵႂႃႇၵၼ်။
388.png,ၵႂႃႇၵေႃႈ ယၢပ်ႇၽိုတ်ႇၶႃႈလူးၼေႃႈ ၵွပ်ႈၼႆ ၵမ်ႈၼမ်တႄႉယူႇႁိူၼ်းသေ ယူတ်းယႃယူႇႁင်းၽႂ်မ
389.png,” ၼၢင်းယိင်း ၵူၼ်းတႃႈၶီႈလဵၵ်း လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈၼင်ႇၼႆ။
390.png,လိူဝ်ၼၼ်ႉၵူၼ်းဢၼ်ၵူတ်ႇထတ်းႁၼ်ၸိူဝ်ႉမႅင်းၶူဝ်ႊဝိတ်ႉသေလၵ်ႉပၢႆႈသေၵမ်းၵမ်းမီး၊ တေႃႇထ
391.png,ၾၢႆႇၼိုင်ႈ ၼႂ်းၶၢဝ်းတၢင်း ၼိုင်ႈဝူင်ႈ ပူၼ်ႉမႃးၼႆႉ တီႈတႃႈၶီႈလဵၵ်းမီး မႄႈမၢၼ်း ဢၼ်
392.png,ၵူၺ်းၵႃႈလုၵ်ႈဢွၼ်ႇၸိူဝ်းၶဝ်တႄႉ ဢမ်ႇမီးတၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉၼင်ႇၵဝ်ႇ မေႃယႃၼၼ်ႉတႅမ်
393.png,တေႃႇထိုင်ဝၼ်းမိူဝ်ႈၼႆႉ တီႈတႃႈၶီႈလဵၵ်း ဢၼ်လူႉတၢႆယွၼ်ႉတၢင်းပဵၼ်မီး 35 ၵေႃႉ၊ ဢၼ်လႆႈ
394.png,-ၸုမ်းသိုၵ်း တႃႊလီႊပၢၼ်ႊ ၶဝ်ႈယိုတ်းတီၼင်ႈၸွမ်ၸိုင်ႈ တီႈႁေႃၸွမ်ၸိုင်ႈမိူင
395.png,15/8/2021  ၸွမ်ၸိုင်ႈမိူင်း ဢႅပ်ႊၾ်ၵၢၼ်ႊၼိတ်ႉသ်တၢၼ်ႊ ဢၼ်ပဵၼ် ဢသျရႅပ်ႉ ၵႃႊၼီႊ လႄႈ
396.png,ၽွင်းလူင်ၾၢႆႇၼႂ်းမိူင်း ၸူဝ်ႈၶၢဝ်း လူင်ပွင်ၸိုင်ႈ ဢႅပ်ႊၾ်ၵၢၼ်ႊၼိတ်ႉသ်တၢၼ်ႊ ဢၼ်ပဵ
397.png,ၸုမ်းသိုၵ်းတႃႊလီႊပၢၼ်ႊ ၼႆႉ ၶွတ်ႇတင်ႈမႃးလႆႈ 27 ပီယဝ်ႉဝႃႈၼႆသေတႃႉ တႃႇတေယိုတ်းလႆႈၸို
398.png,ၽႅၼ်ႇတီႈဢၼ်ၼႄၾၢင်ႁၢင်ႈ ၼႃႈတီႈ တႃႊလီႊပၢၼ်ႊ ၵုမ်းၵမ်လႄႈ ၼႃႈတီႈ လူင်ပွင်ၸိုင်ႈ  ဢႅပ
399.png,ၽူႈလူင်ႉလႅၼ်ႇၵၢၼ်မိူင်းၶဝ်တႄႉ ထတ်းသၢင်ဝႃႈ ပဵၼ်ယွၼ်ႉ ဢမေႊရိၵၼ်ႊ ပိုၼ်ၽၢဝ်ႇထွၼ်ဢွၵ
400.png,သိုၵ်းဢမေႊရိၵၼ်ႊ ၵေႃႈ ပိုၼ်ၽၢဝ်ႇဝႆႉဝႃႈ ၼႂ်းလိူၼ်သႅပ်ႉထႅမ်ႊပိူဝ်ႊ တေမႃးၼႆႉ တေဢၢၼ်
401.png,သိုၵ်းတႃႊလီႊပၢၼ်ႊ ယိုတ်းဝဵင်းလူင်ၵပူးလ် ၼႆႉဢမ်ႇမီးသဵင်ၵွင်ႈသဵင်မၢၵ်ႇတႅၵ်ႇ၊ ၵူၼ်း
402.png,ဝၢႆးလင် ယိုတ်းလႆႈၸိုင်ႈမိူင်းယဝ်ႉ ၸုမ်းသိုၵ်းတႃႊလီႊပၢၼ်ႊ လႆႈပွႆႇပၼ် ၵူၼ်းသိုၵ်းတ
403.png,ၼႂ်းဝီႊၶီႊပီႊတီႊယႃႊတႄႉတႅမ်ႈဝႆႉဝႃႈ ယၢမ်းလဵဝ် သိုၵ်းတႃႊလီႊပၢၼ်ႊမီးႁႅင်းသိုၵ်း 2 သႅ
404.png,ဢၼ်လႆႈသမ်းယႃႈယႃႁႄႉၵင်ႈၸေႉယဝ်ႉ
405.png,ၽွင်းတၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ 19 ၽႄႈလၢမ်းပွၵ်ႈၵမ်း 3 ၼႆႉ ၵူၼ်းပဵၼ်ၸိူဝ်းတိတ်းၸပ်း ၸိူ
406.png,ယိင်းလၢဝ် ၵူၼ်း မူႇၸေႊ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ယူႇတီႈႁဝ်းႁၼ်ထိုင်တႄႉ တီႈႁူင်းယႃ
407.png,မၢင်ဝဵင်းသမ်ႉ ၶူးမေႃယႃ ၸိူဝ်းၵတ်ႉၶႅၼ်ႇ ဢမ်ႇႁဵတ်းၸွမ်းၵႂၢမ်းသင်ႇ ၶွင်ႇသီႇသိုၵ်းမၢ
408.png,ၾၢႆႇပၢႆးယူႇလီတႄႉ ႁၼ်ထိုင်ဝႃႈ ၵၢၼ်ယူတ်းယႃတူဝ်ႁင်းၵူၺ်းတီႈႁိူၼ်းၼႆႉ သင်ဢမ်ႇမီးပၼ်ႁ
409.png,ၼၢင်းသီၼူၼ်း မေႃလုမ်းလႃး ၵူၼ်းပဵၼ် တီႈႁူင်းယႃ ၸႄႈဝဵင်းမိူင်းပၼ်ႇ လၢတ်ႈတီႈၽူႈတွႆႇ
410.png,ၵူၼ်း ဢႃယု 65 ၶိုၼ်ႈၼိူဝ်၊ ၵူၼ်းဢၼ်မီးတၢင်းပဵၼ် တၢင်ႇဢၼ်တၢင်ႇၸိူဝ်းဝႆႉၼႂ်းတူဝ်၊
411.png,ၸွမ်းၼင်ႇ ပိူင်ပၢႆးယူႇလီ ပိုၼ်ၽၢဝ်ႇ ပၼ်ၾၢင်ႉဝႆႉတႄႉ သင်ၸဝ်ႈၵဝ်ႇႁူႉဝႃႈ ၸပ်းၶူဝ်ႊဝိ
412.png,တေလႆႈယူႇႁင်းၵူၺ်းၶေႃၶေႃ တီႈမီးလူမ်းၶဝ်ႈ လူမ်းဢွၵ်ႇလီ၊ တေဢမ်ႇလႆႈၸႂ်ႉၶူဝ်းၶွင်ႁူမ
413.png,ၵူၺ်းၵႃႈ ပေႃး ၸိူဝ်ႉမႅင်း တၢင်းပဵၼ်ၶဝ်ႈထိုင်ပွတ်ႇတႄႉ ၵႆႉယႃဢမ်ႇလႆႈ ၵွပ်ႈၼၼ် ပေႃး
414.png,ပၢင်သဝ်းၵူၼ်းပၢႆႈၽေးသိုၵ်းတီႈဝဵင်းၼမ်ႉၶမ်း
415.png,ၼႂ်းၸႄႈဝဵင်းၼမ်ႉၶမ်း ၸႄႈတွၼ်ႈမူႇၸေႊ ၸိုင်ႈတႆးပွတ်းႁွင်ႇၼႆႉ ပၢင်သဝ်းၵူၼ်းပၢႆႈၽေး
416.png,ၽူႈၸွႆႈထႅမ် ၵူၼ်းပၢႆႈၽေး တီႈၼမ်ႉၶမ်း ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ၼႂ်းၸႄႈ
417.png,ယဝ်ႉၵေႃႈ ပၢင်သဝ်းၵူၼ်းပၢႆႈၽေးၼႆႉ တင်းမူတ်း မီးဝႆႉ 5 တီႈ။
418.png,ယၢမ်းလဵဝ် တၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ 19 ၵေႃႈ ၽႄႈလၢမ်းႁၢဝ်ႈႁႅင်းထႅင်ႈသေ တႃႇၵူၼ်းပၢႆႈၽေး
419.png,မိူဝ်ႈပူၼ်ႉမႃး ဝၼ်းတီႈ 11/8/2021 ၼၼ်ႉ တီႈပၢင်သဝ်းၵူၼ်းပၢႆႈၽေးၼေႇဝုၼ်းယီႇ (နေဝန်း
420.png,“မႄႈထဝ်ႈၼၼ်ႉ ၼၢဝ် ၽိူဝ်ႇၵႂႃႇၼႄတီႈႁူင်းယႃ ၼမ်ႉၶမ်းၵေႃႈ ၵူတ်ႇ ထတ်း ႁၼ်တၢင်းပဵၼ်ၶူဝ
421.png,ၵူၼ်းယူႇႁိမ်းမႄႈထဝ်ႈတႃႇသေႇၼၼ်ႉၵေႃႈ ၵူတ်ႇထတ်းတူၺ်းယဝ်ႉ ဢမ်ႇမီးမႅင်း။
422.png,ယူဝ်ၶေးပဵၼ်ဝတ်းပဵၼ်ဢၢၼ်ၶၢဝ်းၾူၼ်ၵူၼ်းၶႃႈႁိုဝ်ၼႆ ”- ၵူၼ်း ပၢႆႈၽေး တီႈပၢင်သဝ်း ၼေ
423.png,ယၢမ်းလဵဝ်ၼႂ်းပၢင်သဝ်းၼႆႉမီး ၵူၼ်းပဵၼ်ၶႆႈ/ ပဵၼ်ၼၢဝ် ၼမ်။
424.png,တီႈပၢင်သဝ်းၼႆႉ ၵူႈပီပူၼ်ႉမႃး ပေႃးထိုင်ၶၢဝ်းၾူၼ်ၵေႃႈမီးၵူၼ်းပဵၼ်ၶႆႈပဵၼ်ဝတ်း မိူၼ်
425.png,ၼွၵ်ႈလိူဝ် ပၢင်သဝ်းၵူၼ်းပၢႆႈၽေး ၼေႇဝုၼ်းယီႇယဝ်ႉ ပၢင်သဝ်း ၸဵင်ႇတေႃးမၢတ်ႉ(စိန်သောမ
426.png,သင်ဝႃႈတၢင်းပဵၼ်လၢမ်းၶဝ်ႈၼႂ်းပၢင်သဝ်းတႄႉ တေပႃးၵၼ်တုၵ်ႉၶ မူတ်းၶႃႈဢေႃႈ”- ၸုမ်းၸွႆႈ
427.png,“ ပၢင်သဝ်းတၢင်ႇဢၼ်ၵေႃႈဢမ်ႇမီးၵူၼ်းပဵၼ်ၶူဝ်ႊဝိတ်ႉၼႆ ၽႂ်ၵေႃႈဢမ်ႇၸၢင်ႈလၢတ်ႈလႆႈ။
428.png,ပၢင်သဝ်းၵူၼ်းပၢႆႈၽေး ၼႂ်းၸႄႈဝဵင်းၼမ်ႉၶမ်းၼႆႉ ၼိုင်ႈဢွင်ႈတီႈ ႁူဝ်ၵူၼ်း မီးမွၵ်ႈ 1
429.png,ယၢမ်းလဵဝ် လူဝ်ႇတၢင်းၸွႆႈထႅမ် ၶဝ်ႈၼမ်ႉတၢင်းၵိၼ်၊ ယႃႈယႃ ၊ ၽႃႈတူမ်းသူပ်း၊ ၼမ်ႉယႃႈ
430.png,-ၵူၼ်းပဵၼ်ၶူဝ်ႊဝိတ်ႉသေလူႉတၢႆ တီႈၵျွၵ်ႉမႄး
431.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 12/8/2021 ၵူၼ်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ 19 ထဝ်ႈၸၢႆးၵေႃႉၼိုင်ႈ ယူတ်းယႃတူဝ
432.png,ၸုမ်းပရႁိတ ၵျွၵ်ႉမႄး ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “လႆႈႁူႉဝႃႈ လူင်းႁူင်းယႃ
433.png,ႁဵတ်းႁႂ်ႈပီႈၼွင်ႉၵူၼ်းႁိူၼ်းလႄႈၵူၼ်းၼႂ်းပွၵ်ႉ တူၵ်းၸႂ်။
434.png,ဢွၵ်ႊသီႊၵျိၼ်ႊဢၼ်ၸႂ်ႉတီႈႁိူၼ်းၼၼ်ႉ မီးသွင်လုၵ်ႈ ယၢမ်းလဵဝ်တႄႉ လႆႈၶိုၼ်းသူင်ႇ ပၼ်
435.png,ၵူၼ်းပဵၼ်ၼႆႉ လူင်းႁူင်းယႃမႃး မိူဝ်ႈဝၼ်းတီႈ 10/8/2021 သေ လႆႈလူႉသဵင်ႈၵႂႃႇ မိူဝ်ႈဝၼ
436.png,မိူဝ်ႈဝႃး ယၢမ်းၵၢင်ၼႂ်ၼႆႉ ႁဝ်းၶႃႈ လႆႈပူၼ်ႉၶၢပ်ႈတူဝ် ၵူၼ်းတၢႆ ယွၼ်ႉၶူဝ်ႊဝိတ်ႉ 19
437.png,“မၼ်းၸၢႆးၼႆႉ တၼ်းလူင်းႁူင်းယႃမႃး မီးၶၢဝ်းတၢင်း 3 ဝၼ်းၵူၺ်း ပဵၼ်ၵူၼ်းထဝ်ႈၶႃႈ။
438.png,ၾၢႆႇလူင်ႉလႅၼ်ႇပၢႆးယူႇလီၶဝ်တႅမ်ႈဢွၵ်ႇပိုၼ်ႈၽႄႈတီႈဢွၼ်ႊလၢႆႊတႄႉဝႃႈ ၵူၼ်းပဵၼ်ၶူဝ်ႊဝိ
439.png,ၼႂ်းၸႄႈဝဵင်းၵျွၵ်ႉမႄးၼႆႉ ပေႃးၼပ်ႉၽတ်ႉၽဵင်ႇ ၸိုင် ၼိုင်ႈဝၼ်း ၵူၼ်းလူႉတၢႆ ယွၼ်ႉတၢင
440.png,ၵူၼ်းမိူင်းၸိူဝ်းၸပ်းတၢင်းပဵၼ်ၶူဝ်ႊဝိတ်ႉ ဢမ်ႇယွမ်းၵႂႃႇယူတ်းယႃတူဝ်တီႈႁူင်းယႃ ၊ တီ
441.png,ဢၼ်ပဵၼ်ၵေႃႈမီးၼမ်မႃးၵူႈဝၼ်း။
442.png,တေႃႇထိုင်ဝၼ်းတီႈ 11/8/2021 ၼႆႉ ၵူၼ်းမိူင်းတႆးပတ်းပိုၼ်ႉ ဢၼ်ၸပ်းတၢင်းပဵၼ်ၶူဝ်ႊဝိတ
443.png,ၸုမ်းၵူၼ်းၼုမ်ႇတႆး တႃႈၵုင်ႈ ႁႅၼ်းတၢၼ်း ယိူင်းၸူးထိုင် ၽူႈႁတ်းႁၢၼ် ၸိူဝ်းလႆႈတူၵ်း
444.png,/ ၵူၼ်းၼုမ်ႇတႆးတႃႈၵုင်ႈ လူႇတၢၼ်း ပၼ်ၽူႈတူၵ်းသုမ်းယွၼ်ႉသိုၵ်းမၢၼ်ႈယိုတ်းမိူင်း
445.png,မိူဝ်ႈၼႆႉ ဝၼ်းတီႈ 13/8/2021 ယူႇတီႈမူႇၸုမ်းၵူၼ်းၼုမ်ႇတႆး တႃႈၵုင်ႈ
446.png,ၵူၼ်းၼုမ်ႇတႆး တႃႈၵုင်ႈ ၵေႃႉၼိုင်ႈ လၢတ်ႈၼႄဝႃႈ “ပၢင်ႁႅၼ်းတၢၼ်းၼႆႉ ယိူင်းၸူးထိုင် ၽ
447.png,မိူဝ်ႈဝၼ်းတီႈ 10 လိူၼ်ၼႆႉၵေႃႈ တီႈသဵၼ်ႈတၢင်း 44 ဝဵင်းပူဝ်ႇထွင်ႇ တိူင်းတႃႈၵုင်ႈၼ
448.png,ႁဝ်းၶႃႈ ႁႅၼ်းလူႇတၢၼ်း ပၼ် သူင်ႇမဵတ်ႉတႃႇ ယိူင်ႈထိုင်ၸိူဝ်းၶဝ် ႁႂ်ႈလႆႈႁပ်ႉလွင်ႈၽဵ
449.png,/ ၵူၼ်းၼုမ်ႇတႆးတႃႈၵုင်ႈ လူႇတၢၼ်း ပၼ်ၽူႈတူၵ်းသုမ်းယွၼ်ႉသိုၵ်းမၢၼ်ႈယိုတ်းမိူင်း
450.png,တင်ႈတႄႇ ၶွင်ႇသီႇသိုၵ်းမၢၼ်ႈ ယိုတ်းမိူင်းမႃးၼႆႉ မိူဝ်ႈဝၼ်းတီႈ 1/2/2021 ၼၼ်ႉသေ ႁၢၼ
451.png,ၼႂ်းမိူင်းႁူမ်ႈတုမ် ဢမ်ႇမီးလွင်ႈၼိမ်သဝ်း ၵတ်းယဵၼ်သင် ၵူၼ်းမိူင်း/ ၵူၼ်းၼုမ်ႇ ထု
452.png,ဢိင်ၼိူဝ် လွင်ႈၼႆႉသေ ယူႇတီႈ ၸုမ်းၸွႆႈထႅမ် ၵူၼ်းတူၵ်းၶွၵ်ႈၵၢၼ်မိူင်း မိူင်းမၢၼ်ႈ
453.png,- / ဝဵင်းၵဵင်းတုင်
454.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 12/8/2021 ၼႂ်းၸႄႈဝဵင်းၵဵင်းတုင် ၸိုင်ႈတႆးပွတ်းဢွၵ်ႇၶူင်း ၵူတ်ႇ
455.png,ၽူႈတူင်ႉၼိုင် ၼႂ်းတူင်ႇဝူင်းၵူၼ်း ၸႄႈဝဵင်းၵဵင်းတုင် ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇ ႁ
456.png,ပေႃးယူႇမဝ်ၵိၼ်မၢင်ၸိူင်ႉၼႆတႄႉ ထႅင်ႈ 2 ဝူင်ႈ တေႃႇထိုင် လိူၼ်ၼႆႉသဵင်ႈ ႁူဝ်ၵူၼ်းပဵ
457.png,ႁၢင်လိူၼ်ၼႆႉ ပေႃးၵူၼ်းပဵၼ် ၽိူမ်ႉၶိုၼ်ႈႁႅင်းတႄႉ ပၢႆး ယူႇလီ ၵေႃႈ တေဢမ်ႇပေႉယႃလႆႈ
458.png,ပေႃးၵူၼ်းပဵၼ်ၼမ်မႃး တေၸၢင်ႈလႆႈယူႇႁိူၼ်းယူတ်းယႃႁင်းၽႂ်မၼ်း ၵူၺ်းယဝ်ႉ လီမႆႈ ၸႂ်ၶႃ
459.png,ၼႂ်းၸႄႈဝဵင်းၵဵင်းတုင် တေႃႇထိုင် ဝၼ်းတီႈ 11/8/2021 ၼႆႉ ၵူၼ်းတိတ်းၸပ်း ၸိူဝ်ႉမႅင်း
460.png,ယူတ်းယႃၶႅၼ်းၸိုၼ်ႈသေ လူင်းႁူင်းယႃ 199 ၵေႃႉ တိုၵ်ႉယူတ်းယႃတူဝ်ဝႆႉမီး 292 ၵေႃႉ။
461.png,မိူဝ်ႈဝႃး ဝၼ်းတီႈ 12 သမ်ႉ ၵူတ်ႇထတ်းႁၼ်ထႅင်ႈ 26 ၵေႃႉ ႁူမ်ႈၵၼ် ၵူၼ်းပဵၼ်တင်းမူတ်း
462.png,ၵူၼ်းၼုမ်ႇ ၵဵင်းတုင် ၵေႃႉၼိုင်ႈ လၢတ်ႈတီႈၽူႈတွႆႇႁွၵ်ႈဝႃႈ “ၸႂ်ႈၶႃႈဢေႃႈ ၽိူမ်ႉၶိုၼ်
463.png,ပလိၵ်ႈမၢၼ်ႈၵေႃႈ ပဵၼ်ၼမ်ဢေႃႈ။
464.png,ၵူၼ်းမိူင်းၵေႃႈ ဢမ်ႇယွမ်းၵၵ်းတူဝ်။
465.png,ဢမ်ႇၸၢင်ႈၵၵ်းတူဝ် ။
466.png,3 ပုၼ်ႈ 2 ပုၼ်ႈၼႆႉ တိုၼ်းၵႂႃႇၵႂႃႇမႃးမႃး ယူႇၸိူင်ႉၼၼ်ယဝ်ႉၶႃႈ။
467.png,ၶဝ်ၵေႃႈလူဝ်ႇႁႃၵိၼ်လဵင်ႉတွင်ႉၶႃႈလူးၼေႃႈ ။
468.png,တႄႇဢဝ် ႁူဝ်လိူၼ်ဢေႃႊၵတ်ႊသ် 2021 ၼႆႉမႃး ၼႂ်းၸႄႈဝဵင်းၵဵင်းတုင်ၼႆႉ ၵူတ်ႇထတ်းႁၼ် ၵူၼ
469.png,ဢမ်ႇမီးၽႂ်ၸုမ်းလႂ်ၸွႆႈထႅမ်ၵူၼ်းမိူင်းၶႃႈလူး”- ဝႃႈၼႆ။
470.png,ဝၼ်းတီႈ 11 ၼႆႉ ၵူတ်ႇထတ်းႁၼ်ၵူၼ်းတိတ်းၸပ်းတၢင်းပဵၼ် 49 ၵေႃႉ လႆႈဝႃႈၼမ်သုတ်း ၼႂ်းၶ
471.png,လိူၼ်ၼႆႉ ဝၼ်းတီႈ 1 ယူႇတီႈၼၸၵ ဢၼ်ပဵၼ်ၶွင်ႇသီႇၽွင်းငမ်းၸိုင်ႈမိူင်းၼၼ်ႉ ပိၼ်ႇပဵၼ်လ
472.png,ၼၸၵ ဢၼ်ႁွင်ႉဝႃႈၶွင်ႇသီႇၽွင်းငမ်းၸိုင်ႈမိူင်းၼႆႉ မိူဝ်ႈၶဝ်တႄႇယိုတ်းသိမ်းဢႃႇၼႃႇ မိ
473.png,ၸွမ်ၸိၵ်းသိုၵ်းလူင်မိၼ်းဢွင်ႇလၢႆႇ
474.png,ၵူၺ်းၵႃႈ ၽိူဝ်ႇထိုင်မႃး လိူၼ်ဢေႃႊၵတ်ႊသ် 1 ဝၼ်းၼႆႉ ၶဝ်ၽွင်းငမ်းၸိုင်ႈမိူင်းမႃး လႆ
475.png,ၵမ်းၼႆႉ ပေႃးႁဝ်းၶႃႈမႃး ထတ်းသၢင်တူၺ်း ၸဵမ်မိူဝ်ႈၶဝ် တႄႇသိမ်းဢႃႇၼႃႇ မိူဝ်ႈလိူၼ်ၾႅပ
476.png,ယူႇတီႈၼၸၵ ၶွင်ႇသီႇယိုတ်းသိမ်းဢႃႇၼႃႇ ၸိုင်ႈမိူင်းၼႆႉ ၶဝ်တိုၼ်းမီးၶေႃႈဢၢင်ႈ ပိူဝ်ႈ
477.png,ဝၢႆးသေ ပၢင်လိူၵ်ႈတင်ႈ 2020 ယဝ်ႉၵႂႃႇ ၶဝ်ၵႆႉ ဢွၵ်ႇၶၢဝ်ႇလၢတ်ႈၼႄပေႃႈမႄႈၵူၼ်းမိူင်းဝႃ
478.png,ႁူင်းတွတ်ႈၶႅပ်းၵၢင်ၸႂ်လူင်ႈၼႃႈ တီႈဝဵင်းတူၼ်ႈတီး
479.png,ၵွပ်ႈပိူဝ်ႈၸိူင်ႉၼႆ တေလႆႈဢဝ်လိူင်ႈ ၶဝ်တေလၢမ်းႁႃငိူၼ်ႈၶႆမၼ်းသေယဝ်ႉ တေဢဝ်လိူင်ႈယူ
480.png,ၵူၺ်းၵႃႈ ၾၢႆႇၼိုင်ႈတၢင်းၼိုင်ႈ သင်ၸိူဝ်ႉဝႃႈ သဵၼ်ႈသၢႆမၢႆ ၽူႈပၼ်သဵင်ၸိူဝ်းၼၼ်ႉ ဢမ်
481.png,တီႈၼႆႈ ႁဝ်းၶႃႈ တေၵဵပ်းလႆႈၶေႃႈၼိုင်ႈ ၶဝ်တေဢဝ် သဵၼ်ႈသၢႆမၢႆ ၽူႈပၼ်သဵင်ၼႆႉ ပဵၼ်ၶေႃႈဢ
